Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Sezione;Tipologia;Componente;Tipo Elemento;Check
  100;PS            ;PO                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PO_01_6
  100;PS            ;PP                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PP_01_6
  100;PT            ;11                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PT_11_3E_5
  100;PT            ;T1                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T1_TR_6
  100;PT            ;T2                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T2_TR_6
  100;PT            ;T3                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T3_TR_6
  100;PT            ;T4                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T4_TR_6
  100;PT            ;T5                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T5_TR_6
  100;PT            ;T6                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T6_TR_6
  100;PT            ;T7                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T7_TR_6
  100;PT            ;T8                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T8_TR_6
  100;PT            ;T9                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_T9_TR_6
  100;PT            ;TA                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_TA_TR_6
  100;PT            ;TB                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_TB_TR_6
  100;PT            ;TC                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PT_TC_TR_6
  100;PU            ;11                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PU_11_3E_5
  100;R1            ;HV                   ;1L                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R1_HV_1L_6
  100;R1            ;HV                   ;1S                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R1_HV_1S_6
  100;R1            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R1_HV_1T_6
  100;R2            ;HV                   ;1L                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R2_HV_1L_6
  100;R2            ;HV                   ;1S                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R2_HV_1S_6
  100;R2            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R2_HV_1T_6
  100;R3            ;HV                   ;1L                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R3_HV_1L_6
  100;R3            ;HV                   ;1S                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R3_HV_1S_6
  100;R3            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R3_HV_1T_6
  100;R4            ;HV                   ;1S                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R4_HV_1S_6
  100;R4            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R4_HV_1T_6
  100;R5            ;HV                   ;1S                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R5_HV_1S_6
  100;R5            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R5_HV_1T_6
  100;R6            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;R6_HV_1T_6
  100;RA            ;T1                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;RA_T1_TR_6
  100;RA            ;T2                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;RA_T2_TR_6
  100;RA            ;T3                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;RA_T3_TR_6
  100;RA            ;T4                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;RA_T4_TR_6
  100;RA            ;T5                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;RA_T5_TR_6
  100;RA            ;T6                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;RA_T6_TR_6
  100;RA            ;T7                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;RA_T7_TR_6
  100;RA            ;T8                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;RA_T8_TR_6
  100;RA            ;TR                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_01_6
  100;RA            ;TR                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_02_6
  100;RA            ;TR                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_03_6
  100;RA            ;TR                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_04_6
  100;RA            ;TR                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_05_6
  100;RA            ;TR                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_06_6
  100;RA            ;TR                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_07_6
  100;RA            ;TR                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_08_6
  100;RA            ;TR                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_09_6
  100;RA            ;TR                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_10_6
  100;RA            ;TR                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_11_6
  100;RA            ;TR                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_12_6
  100;RA            ;TR                   ;13                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_13_6
  100;RA            ;TR                   ;14                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_14_6
  100;RA            ;TR                   ;15                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_15_6
  100;RA            ;TR                   ;16                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_16_6
  100;RA            ;TR                   ;17                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_17_6
  100;RA            ;TR                   ;18                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_18_6
  100;RA            ;TR                   ;19                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_19_6
  100;RA            ;TR                   ;20                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_20_6
  100;RA            ;TR                   ;21                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_21_6
  100;RA            ;TR                   ;22                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_22_6
  100;RA            ;TR                   ;23                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_23_6
  100;RA            ;TR                   ;24                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;RA_TR_24_6
  100;RC            ;P1                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_01_6
  100;RC            ;P1                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_02_6
  100;RC            ;P1                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_03_6
  100;RC            ;P1                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_04_6
  100;RC            ;P1                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_05_6
  100;RC            ;P1                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_06_6
  100;RC            ;P1                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_07_6
  100;RC            ;P1                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_08_6
  100;RC            ;P1                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_09_6
  100;RC            ;P1                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_10_6
  100;RC            ;P1                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_11_6
  100;RC            ;P1                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P1_12_6
  100;RC            ;P2                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_01_6
  100;RC            ;P2                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_02_6
  100;RC            ;P2                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_03_6
  100;RC            ;P2                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_04_6
  100;RC            ;P2                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_05_6
  100;RC            ;P2                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_06_6
  100;RC            ;P2                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_07_6
  100;RC            ;P2                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_08_6
  100;RC            ;P2                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_09_6
  100;RC            ;P2                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_10_6
  100;RC            ;P2                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_11_6
  100;RC            ;P2                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P2_12_6
  100;RC            ;P3                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P3_01_6
  100;RC            ;P3                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P3_02_6
  100;RC            ;P3                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P3_03_6
  100;RC            ;P3                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P3_04_6
  100;RC            ;P3                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P3_05_6
  100;RC            ;P3                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P3_06_6
  100;RC            ;P3                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;RC_P3_07_6
