Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Tipo ogg.;Prof.cat.;Codice attività Addizionale;Documento PM;Check
  100;B1            ;09                   ;4E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B1_09_4E_5
  100;B1            ;10                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B1_10_3E_5
  100;B1            ;11                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B1_11_3E_5
  100;B1            ;12                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B1_12_3E_5
  100;B2            ;01                   ;1E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_1E_5
  100;B2            ;01                   ;2E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_2E_5
  100;B2            ;01                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_3E_5
  100;B2            ;01                   ;4E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_4E_5
  100;B2            ;01                   ;5E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_5E_5
  100;B2            ;01                   ;6E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_6E_5
  100;B2            ;01                   ;7E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_7E_5
  100;B2            ;01                   ;8E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_8E_5
  100;B2            ;01                   ;9E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_9E_5
  100;B2            ;01                   ;AE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_AE_5
  100;B2            ;01                   ;BE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_BE_5
  100;B2            ;01                   ;CE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_CE_5
  100;B2            ;01                   ;DE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_DE_5
  100;B2            ;01                   ;EE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_01_EE_5
  100;B2            ;02                   ;1E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_1E_5
  100;B2            ;02                   ;2E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_2E_5
  100;B2            ;02                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_3E_5
  100;B2            ;02                   ;4E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_4E_5
  100;B2            ;02                   ;5E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_5E_5
  100;B2            ;02                   ;6E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_6E_5
  100;B2            ;02                   ;7E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_7E_5
  100;B2            ;02                   ;8E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_8E_5
  100;B2            ;02                   ;9E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_9E_5
  100;B2            ;02                   ;AE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_AE_5
  100;B2            ;02                   ;BE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_BE_5
  100;B2            ;02                   ;CE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_CE_5
  100;B2            ;02                   ;DE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_DE_5
  100;B2            ;02                   ;EE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_02_EE_5
  100;B2            ;03                   ;1E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_1E_5
  100;B2            ;03                   ;2E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_2E_5
  100;B2            ;03                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_3E_5
  100;B2            ;03                   ;4E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_4E_5
  100;B2            ;03                   ;5E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_5E_5
  100;B2            ;03                   ;6E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_6E_5
  100;B2            ;03                   ;7E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_7E_5
  100;B2            ;03                   ;8E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_8E_5
  100;B2            ;03                   ;9E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_9E_5
  100;B2            ;03                   ;AE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_AE_5
  100;B2            ;03                   ;BE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_BE_5
  100;B2            ;03                   ;CE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_CE_5
  100;B2            ;03                   ;DE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_DE_5
  100;B2            ;03                   ;EE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_03_EE_5
  100;B2            ;04                   ;1E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_1E_5
  100;B2            ;04                   ;2E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_2E_5
  100;B2            ;04                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_3E_5
  100;B2            ;04                   ;4E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_4E_5
  100;B2            ;04                   ;5E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_5E_5
  100;B2            ;04                   ;6E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_6E_5
  100;B2            ;04                   ;7E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_7E_5
  100;B2            ;04                   ;8E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_8E_5
  100;B2            ;04                   ;9E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_9E_5
  100;B2            ;04                   ;AE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_AE_5
  100;B2            ;04                   ;BE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_BE_5
  100;B2            ;04                   ;CE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_CE_5
  100;B2            ;04                   ;DE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_DE_5
  100;B2            ;04                   ;EE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_04_EE_5
  100;B2            ;05                   ;1E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_1E_5
  100;B2            ;05                   ;2E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_2E_5
  100;B2            ;05                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_3E_5
  100;B2            ;05                   ;4E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_4E_5
  100;B2            ;05                   ;5E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_5E_5
  100;B2            ;05                   ;6E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_6E_5
  100;B2            ;05                   ;7E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_7E_5
  100;B2            ;05                   ;8E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_8E_5
  100;B2            ;05                   ;9E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_9E_5
  100;B2            ;05                   ;AE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_AE_5
  100;B2            ;05                   ;BE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_BE_5
  100;B2            ;05                   ;CE                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_05_CE_5
  100;B2            ;06                   ;1E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_06_1E_5
  100;B2            ;06                   ;2E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_06_2E_5
  100;B2            ;06                   ;3E                   ;Z-RES;E;5       ;FL_BATBANK;FL00000E ;                           ;            ;B2_06_3E_5
