FL;Description;AM Section;AM Part;AM Component;Element Type;Tech.Obj.SAP CODE;Catalog Profile
kkH-yyyy-Ux-H1x-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-10-01;Trasformatore di corrente;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-11;Stallo linea AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-11-14;Interuttore ;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-11-16;Sezionatore;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-12;Automatismi servizi ausialiari AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-13;Collegamenti AT;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-14;Stallo parallelo e.o traslazione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-14-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-14-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-15;Stallo trasformatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-15-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-15-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-16;Linee di proprieta' AT;0000;11;1150;LNA;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-H1x-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-H1x-20;Stallo rifasamento;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-20-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-20-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-21;Stallo conversione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-21-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-21-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-22;Stallo S.A.;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-22-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x-22-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x;Sezione di smistamento AT 220 kV;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-10-;Trasformatore di corrente;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-11;Stallo linea AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-11-14;Interuttore ;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-11-16;Sezionatore;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-12;Automatismi servizi ausialiari AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-13;Collegamenti AT;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-14;Stallo parallelo e.o traslazione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-14-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-14-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-15;Stallo trasformatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-15-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-15-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-16;Linee di proprieta' AT;0000;11;1150;LNA;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-H2x-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-H2x-20;Stallo rifasamento;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-20-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-20-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-21;Stallo conversione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-21-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-21-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-22;Stallo S.A.;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-22-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H2x-22-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x;Sezione di smistamento AT 132-150 kV;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-10-01;Trasformatore di corrente;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-11;Stallo linea AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-11-14;Interuttore ;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-11-16;Sezionatore;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-12;Automatismi servizi ausialiari AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-13;Collegamenti AT;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-14;Stallo parallelo e.o traslazione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-14-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-14-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-15;Stallo trasformatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-15-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-15-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-16;Linee di proprieta' AT;0000;11;1150;LNA;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-H3x-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-H3x-20;Stallo rifasamento;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-20-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-20-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-21;Stallo conversione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-21-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-21-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-22;Stallo S.A.;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-22-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H3x-22-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x;Sezione di smistamento AT < 132 kV;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-10-01;Trasformatore di corrente;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-11;Stallo linea AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-11-14;Interuttore ;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-11-16;Sezionatore;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-12;Automatismi servizi ausialiari AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-13;Collegamenti AT;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-14;Stallo parallelo e.o traslazione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-14-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-14-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-15;Stallo trasformatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-15-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-15-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-16;Linee di proprieta' AT;0000;11;1150;LNA;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-H4x-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-H4x-20;Stallo rifasamento;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-20-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-20-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-21;Stallo conversione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-21-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-21-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-22;Stallo S.A.;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-22-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H4x-22-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-MVx;Sezione smistamento MT;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-10-01;Trasformatore di corrente;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-11;Stallo Linea MT;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-11-14;Interuttore ;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-11-16;Sezionatore;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-12;Automatismi servizi ausialiari MT;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-13;Collegamenti MT;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-14;Stallo parallelo e.o traslazione;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-14-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-14-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-15;Stallo trasformatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-15-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-15-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-16;Linee di proprieta' MT;0000;11;1150;LNA;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-MVx-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-MVx-20;Stallo rifasamento;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-20-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-20-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-21;Stallo conversione;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-21-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-21-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-22;Stallo S.A.;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-22-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MVx-22-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-LVx;Sezione smistamento BT;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-10-01;Trasformatore di corrente;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-11;Stallo  Linea BT;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-11-14;Interuttore ;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-11-16;Sezionatore;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-12;Automatismi servizi ausialiari BT;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-13;Collegamenti BT;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-LVx-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-LVx-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-TRx;Trasformatore di gruppo;0000;11;1141;TRF;FL_TR_UNIT;FL00000H
kkH-yyyy-Ux-TRx-10;Trasformatore;0000;11;1141;TRF;FL_TR_UNIT;FL00000H
kkH-yyyy-Ux-TRx-11;Trasformatori 380 KV;0000;11;1141;ALI;FL_TR_UNIT;FL00000H
kkH-yyyy-Ux-TRx-12;Trasformatori 220 kV;0000;11;1141;ALI;FL_TR_UNIT;FL00000H
kkH-yyyy-Ux-TRx-13;Trasformatori 132- 150 kV;0000;11;1141;ALI;FL_TR_UNIT;FL00000H
kkH-yyyy-Ux-TRx-14;Trasformatori <132 kV;0000;11;1141;ALI;FL_TR_UNIT;FL00000H
kkH-yyyy-Ux-TRx-15;Trasformatori <=30 kV;0000;11;1141;ALI;FL_TR_UNIT;FL00000H
kkH-yyyy-Ux-TRx-16;Componenti ausiliari;0000;11;1141;ALI;FL_TR_UNIT;FL00000H
kkH-yyyy-Ux-TRx-19;Protezione elettriche;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-SMx;Servizi ausiliari M.T.;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-SMx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-SMx-11;Quadri M.T.;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-SMx-12;Automatismi servizi ausiliari M.T.;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-SMx-13;Collegamenti M.T.;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-SMx-14;Trasformatori SA;0000;11;1150;TRF;FL_MVSECT;FL00000H
kkH-yyyy-Ux-SLx;Servizi ausiliari B.T.;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-SLx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-SLx-11;Quadri B.T.;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-SLx-12;Automatismi servizi ausiliari B.T.;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-SLx-13;Collegamenti B.T.;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Ux-SLx-14;Trasformatori SA;0000;11;1150;TRF;FL_LVSECT;FL00000H
kkH-yyyy-Ux-DCx;Servizi ausiliari C.C.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-DCx-10;Quadri raddrizzatori;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-DCx-11;Batterie;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-DCx-12;Quadri in C.C.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-DCx-16;Collegamenti C.C.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-RIx;Rifasamento;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-RIx-10;Condensatori statici;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-RIx-11;Reattori;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-RIx-21;Eccitazione sincrono;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-RIx-22;Regolatore di tensione;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-RIx-23;Supporti;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-RIx-24;Impianto di raffreddamento;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-RIx-25;Sollevamento rotore;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx;Conversione;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx-10;Filtro C.A.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx-11;Circuito di smorzamento;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx-12;Ponte di conversione;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx-13;Batterie;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx-14;Filtro C.C.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx-15;Regolazione;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx-16;Ventilazione;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-COx-17;Collegamento A.T. C.C.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-EGx;Generatore di emergenza;0000;11;1150;MEL;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-EGx-10;Motore primo;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-EGx-11;Ausiliari motore primo;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-EGx-12;Generatore elettrico;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-EGx-13;Ausiliari del generatore elettrico;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-EGx-14;Controllo e regolazione del sistema;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-EGx-15;Montante del generatore;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-SAx;Servizi Ausiliari CA/CC (solo Spagna/LATAM);0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-SAx-10;Corrente Alternata B.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-SAx-11;Corrente Alternata M.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-SAx-12;Corrente Continua;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-SAx-14;Trasformatore SA B.T.;0000;11;1150;TRF;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-SAx-15;Trasformatore SA M.T.;0000;11;1150;TRF;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-SAx-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk;Componenti comuni per tutti i gruppi;;;;TOI;;FL00000H
kkH-yyyy-Gk-GSx;Sistema generale di comando e misure d'impianto;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-10;Protezioni centralizzate;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-11;Automatismo e controllo di impianto (SCADA);0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-11-01;Sistema esterno di segnali;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-11-02;Elaboratore e/o data logger;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-11-03;Strumenti di monitoraggio;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-11-04;Registratore cronologico di eventi;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-11-05;Circ.comando contr.serv.gener.parti com.;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-12;Apparecchiature di parallelo autom. di gruppi;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-13;Convertitori di misura;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-14;Sistema di controllo remoto;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-15;Comandi misure e automatismi centralizza;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-15-01;Quadri comando e controllo centralizzati;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-15-02;Regolazione centralizzata del carico;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-15-03;Automatismo di impianto - idro;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-15-04;Apparecch.parallelo automat. di gruppo;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-15-05;Alleggeritori e stimolatori di carico;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-15-06;Apparati di teleconduz. impianto da p.t.;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-GSx-16;Collegamenti e apparecchiature di manovra per l'avviamento gruppi reversibili e pompe;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-35x;Opere di presa e derivazione;0000;11;1120;OPI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-10;Imbocco ;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-11;Organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-12;Griglie e sgrigliatori;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Gk-35x-13;Galleria in pressione;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-14;Gallerie  a pelo libero;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-15;Canale all'aperto;0000;11;1120;CGI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-16;Immissioni a caduta;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-18;Spillamenti della derivazione;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-19;Immissioni con pompaggio;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-35x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-38x;Condotta;0000;11;1130;COF;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-10;Intercettazione di monte;0000;11;1130;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-11;Sede all'aperto;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-12;Sede in pozzo;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-13;Sede in discenderia;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-14;Finestre e porte stagne;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-15;Tubazione;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-16;Collettore;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-17;Spillamento della tubazione;0000;11;1130;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Gk-38x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Gk-39x;Opere di restituzione in galleria o canale;0000;11;1120;ALI;FL_HYDRINF;FL00000H
